Markets,Periods,Manufacturer,Category,Trademark,Brand,$,Units,EQ,Avg Unit Price,%ACV,TDP,$ / $MM ACV,Units / $MM ACV,EQ / $MM ACV
MARKET_002,1 w/e 02/01/25,MFR_001,CAT_001,TM_001,BRAND_001,2359.215,915.514,145.4882,2.5769,4.9171,6.1825,137.7587,53.4585,8.4953
MARKET_002,1 w/e 02/01/25,MFR_001,CAT_001,TM_002,BRAND_012,18684.1737,7349.599,765.5833,2.5422,18.6485,18.6486,287.6679,113.1569,11.7872
MARKET_002,1 w/e 02/01/25,MFR_001,CAT_001,TM_002,BRAND_002,928.6957,450.253,46.0264,2.0626,3.5095,3.6538,75.9781,36.8359,3.7655
MARKET_002,1 w/e 02/01/25,MFR_001,CAT_001,TM_002,BRAND_003,1780.5785,789.954,67.3305,2.254,5.3014,5.5513,96.4346,42.7832,3.6466
MARKET_002,1 w/e 02/01/25,MFR_001,CAT_001,TM_003,BRAND_004,53434.2456,20148.655,2136.6243,2.652,40.9671,43.6514,374.496,141.2126,14.9746
MARKET_002,1 w/e 02/01/25,MFR_001,CAT_001,TM_003,BRAND_005,9.99,1.0001,0.75,9.99,0.0095,0.0095,302.7273,30.303,22.7273
MARKET_002,1 w/e 02/01/25,MFR_002,CAT_001,TM_004,BRAND_007,1597.9343,615.385,64.7484,2.5966,0.8445,0.8445,543.2933,209.2292,22.0143
MARKET_002,1 w/e 02/01/25,MFR_002,CAT_001,TM_004,BRAND_009,42551.0902,17409.0861,1813.4465,2.4442,20.311,20.311,601.5079,246.0972,25.6351
MARKET_002,1 w/e 02/01/25,MFR_002,CAT_001,TM_005,BRAND_010,101449.8645,39396.6771,4225.6622,2.5751,34.7704,34.8622,837.7314,325.3216,34.8938
MARKET_002,1 w/e 02/01/25,MFR_002,CAT_001,TM_005,BRAND_008,2647.2579,1034.112,107.7201,2.5599,2.2467,2.2467,338.3034,132.1532,13.766
MARKET_003,1 w/e 02/01/25,MFR_001,CAT_001,TM_001,BRAND_011,81223.0,20596.792,6316.1521,3.9435,43.9592,78.5192,137.3725,34.8354,10.6825
MARKET_003,1 w/e 02/01/25,MFR_001,CAT_001,TM_001,BRAND_001,363.5755,89.774,32.5604,4.0499,0.3276,0.3276,82.5089,20.3731,7.3892
MARKET_003,1 w/e 02/01/25,MFR_001,CAT_001,TM_002,BRAND_012,90220.4866,19078.8387,8230.846,4.7288,43.1544,75.7817,155.4359,32.8699,14.1805
MARKET_003,1 w/e 02/01/25,MFR_001,CAT_001,TM_002,BRAND_003,1951.9162,796.022,75.0309,2.4521,1.0897,1.6593,133.1775,54.3119,5.1193
MARKET_003,1 w/e 02/01/25,MFR_001,CAT_001,TM_003,BRAND_004,37237.9032,7219.2764,3537.413,5.1581,53.0941,60.1565,52.1447,10.1092,4.9535
MARKET_003,1 w/e 02/01/25,MFR_001,CAT_001,TM_003,BRAND_005,25592.2006,3838.0096,2878.5072,6.6681,40.9748,40.9748,46.4367,6.964,5.223
MARKET_003,1 w/e 02/01/25,MFR_001,CAT_001,TM_003,BRAND_006,22405.19,6287.9999,1405.4582,3.5632,34.1669,50.6875,48.7544,13.6829,3.0583
MARKET_003,1 w/e 02/01/25,MFR_002,CAT_001,TM_004,BRAND_007,1692.6706,203.9338,152.9504,8.3001,0.6719,0.6719,187.2941,22.5653,16.924
MARKET_003,1 w/e 02/01/25,MFR_002,CAT_001,TM_004,BRAND_009,346764.5424,57965.4708,29882.1341,5.9823,62.47,89.2407,412.6998,68.9873,35.564
MARKET_003,1 w/e 02/01/25,MFR_002,CAT_001,TM_005,BRAND_010,369642.6457,80347.4652,28053.9467,4.6006,66.993,110.0366,410.2267,89.169,31.1341
MARKET_003,1 w/e 02/01/25,MFR_002,CAT_001,TM_005,BRAND_008,2229.3038,346.497,183.9228,6.4338,2.2385,2.4628,74.0431,11.5084,6.1087
MARKET_004,1 w/e 02/01/25,MFR_001,CAT_001,TM_001,BRAND_011,4260.4101,1122.0001,299.1042,3.7972,40.6949,76.1917,60.277,15.8743,4.2318
MARKET_004,1 w/e 02/01/25,MFR_001,CAT_001,TM_002,BRAND_012,5667.0601,1248.0,450.9792,4.5409,39.7738,65.431,82.0355,18.0659,6.5283
MARKET_004,1 w/e 02/01/25,MFR_001,CAT_001,TM_002,BRAND_003,109.77,18.0,6.7448,6.0983,3.6947,3.6947,17.1059,2.805,1.0511
MARKET_004,1 w/e 02/01/25,MFR_001,CAT_001,TM_003,BRAND_004,1844.4901,509.0001,127.9375,3.6238,32.3703,37.7586,32.8073,9.0534,2.2756
MARKET_004,1 w/e 02/01/25,MFR_001,CAT_001,TM_003,BRAND_005,347.42,44.0001,33.0001,7.8959,7.7418,7.7418,25.8378,3.2723,2.4542
MARKET_004,1 w/e 02/01/25,MFR_002,CAT_001,TM_004,BRAND_009,13603.6601,2465.0001,1246.8333,5.5187,39.9488,62.6579,196.0617,35.5266,17.9699
MARKET_004,1 w/e 02/01/25,MFR_002,CAT_001,TM_005,BRAND_010,13110.0001,2951.0,1100.4792,4.4426,41.907,69.6354,180.118,40.5437,15.1195
MARKET_005,1 w/e 02/01/25,MFR_001,CAT_001,TM_001,BRAND_011,69204.3,16868.0,5585.3802,4.1027,88.0528,207.6409,94.9969,23.1547,7.6671
MARKET_005,1 w/e 02/01/25,MFR_001,CAT_001,TM_002,BRAND_012,55593.02,12491.0,4947.5208,4.4506,86.0729,147.2994,78.068,17.5408,6.9477
MARKET_005,1 w/e 02/01/25,MFR_001,CAT_001,TM_002,BRAND_003,52.9401,14.0,3.1771,3.7814,0.8636,0.8636,7.4097,1.9595,0.4447
MARKET_005,1 w/e 02/01/25,MFR_001,CAT_001,TM_003,BRAND_004,14970.4801,5047.0,937.8959,2.9662,54.3732,69.7434,33.279,11.2193,2.0849
MARKET_005,1 w/e 02/01/25,MFR_001,CAT_001,TM_003,BRAND_005,1846.5,252.0001,189.0,7.3274,10.974,10.974,20.3379,2.7756,2.0817
MARKET_005,1 w/e 02/01/25,MFR_002,CAT_001,TM_004,BRAND_009,170499.84,31727.0,15734.6042,5.374,72.9219,113.1778,282.6086,52.5884,26.0806
MARKET_005,1 w/e 02/01/25,MFR_002,CAT_001,TM_005,BRAND_010,206683.62,42900.0001,18270.8543,4.8178,76.4195,129.4126,326.9048,67.8535,28.8984
MARKET_005,1 w/e 02/01/25,MFR_002,CAT_001,TM_005,BRAND_008,519.12,69.0001,51.75,7.5235,1.6964,1.6964,36.9886,4.9164,3.6873
MARKET_001,1 w/e 02/03/24,MFR_001,CAT_001,TM_001,BRAND_001,16.6301,4.0,1.5968,4.1575,0.012,0.0243,46.6611,11.2233,4.4806
MARKET_001,1 w/e 02/03/24,MFR_001,CAT_001,TM_002,BRAND_002,40.2401,9.0,2.8751,4.4711,0.0163,0.0268,82.8836,18.5376,5.9217
MARKET_001,1 w/e 02/08/25,MFR_001,CAT_001,TM_001,BRAND_011,489335.1254,137207.4956,37336.0015,3.5664,71.2974,148.5893,229.4539,64.3379,17.5072
MARKET_001,1 w/e 02/08/25,MFR_001,CAT_001,TM_001,BRAND_001,2526.1985,930.981,171.9345,2.7135,0.6576,0.8037,128.4381,47.3334,8.7416
MARKET_001,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_012,468451.9542,117803.1799,41518.1361,3.9766,68.9438,121.7721,227.1603,57.1248,20.1328
MARKET_001,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_002,1289.4864,661.2241,69.6066,1.9502,0.5612,0.5855,76.815,39.3893,4.1465
MARKET_001,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_003,3000.6637,1258.884,125.2308,2.3836,1.1234,1.4091,89.3025,37.4656,3.727
MARKET_001,1 w/e 02/08/25,MFR_001,CAT_001,TM_003,BRAND_004,130496.5656,40146.4009,9041.6777,3.2505,45.8472,51.563,95.1589,29.275,6.5932
MARKET_001,1 w/e 02/08/25,MFR_001,CAT_001,TM_003,BRAND_005,33365.5525,5596.1947,4197.1461,5.9622,17.6128,17.6128,63.3335,10.6225,7.9669
MARKET_001,1 w/e 02/08/25,MFR_001,CAT_001,TM_003,BRAND_006,24134.692,6263.7926,1738.1195,3.853,14.7613,20.9149,54.6613,14.1865,3.9366
MARKET_001,1 w/e 02/08/25,MFR_002,CAT_001,TM_004,BRAND_007,1924.0579,671.425,105.4869,2.8656,0.3207,0.3207,200.594,69.9999,10.9976
MARKET_001,1 w/e 02/08/25,MFR_002,CAT_001,TM_004,BRAND_009,700992.6335,120525.7576,52392.9942,5.8161,63.9827,94.4586,366.2802,62.9767,27.3762
MARKET_001,1 w/e 02/08/25,MFR_002,CAT_001,TM_005,BRAND_010,921781.6328,239880.8854,75500.3174,3.8427,71.0379,122.5616,433.8109,112.8933,35.5321
MARKET_001,1 w/e 02/08/25,MFR_002,CAT_001,TM_005,BRAND_008,5075.9618,1339.149,339.2115,3.7904,1.5222,1.6231,111.4807,29.411,7.4499
MARKET_002,1 w/e 02/08/25,MFR_001,CAT_001,TM_001,BRAND_011,69639.4205,26661.9711,2780.5178,2.6119,42.6432,42.6989,468.9419,179.5379,18.7236
MARKET_002,1 w/e 02/08/25,MFR_001,CAT_001,TM_001,BRAND_001,2139.113,837.207,137.6658,2.5551,4.2301,5.4852,145.2097,56.8322,9.3452
MARKET_002,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_012,50042.2603,19274.365,2009.6838,2.5963,36.0697,36.0983,398.3892,153.4443,15.9992
MARKET_002,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_002,1287.2364,660.224,69.5025,1.9497,4.7431,4.9514,77.9303,39.9705,4.2077
MARKET_002,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_003,1368.0005,579.756,53.3861,2.3596,4.2321,4.4861,92.8207,39.3372,3.6223
MARKET_002,1 w/e 02/08/25,MFR_001,CAT_001,TM_003,BRAND_004,59143.8526,22103.3901,2380.6569,2.6758,44.3691,45.9354,382.7742,143.0513,15.4074
MARKET_002,1 w/e 02/08/25,MFR_002,CAT_001,TM_004,BRAND_007,1587.9443,614.385,63.9984,2.5846,0.826,0.826,552.0596,213.5951,22.2495
MARKET_002,1 w/e 02/08/25,MFR_002,CAT_001,TM_004,BRAND_009,36574.7949,14993.666,1578.6318,2.4393,23.8023,23.836,441.2412,180.8848,19.0447
MARKET_002,1 w/e 02/08/25,MFR_002,CAT_001,TM_005,BRAND_010,139515.4533,54422.8234,5873.3491,2.5635,51.6452,53.8121,775.7211,302.5968,32.6565
MARKET_002,1 w/e 02/08/25,MFR_002,CAT_001,TM_005,BRAND_008,2290.1694,908.31,95.2615,2.5214,2.2788,2.2788,288.5907,114.4587,12.0042
MARKET_003,1 w/e 02/08/25,MFR_001,CAT_001,TM_001,BRAND_011,232652.5049,62021.3585,20403.6088,3.7512,77.1133,139.203,224.3104,59.7975,19.672
MARKET_003,1 w/e 02/08/25,MFR_001,CAT_001,TM_001,BRAND_001,369.0655,89.774,32.5604,4.1111,0.2896,0.2896,94.7512,23.0479,8.3593
MARKET_003,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_012,264449.4641,60908.8986,26373.1606,4.3417,75.8564,136.9496,259.1921,59.698,25.8489
MARKET_003,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_003,1498.9331,645.128,65.3865,2.3235,0.633,1.2026,176.0654,75.7771,7.6803
MARKET_003,1 w/e 02/08/25,MFR_001,CAT_001,TM_003,BRAND_004,47365.533,9611.0108,5230.2134,4.9283,50.4242,55.0296,69.8384,14.171,7.7117
MARKET_003,1 w/e 02/08/25,MFR_001,CAT_001,TM_003,BRAND_005,31433.4025,5297.1946,3972.896,5.934,34.3273,34.3273,68.0805,11.473,8.6048
MARKET_003,1 w/e 02/08/25,MFR_001,CAT_001,TM_003,BRAND_006,24134.692,6263.7926,1738.1195,3.853,32.8272,46.5119,54.6613,14.1865,3.9366
MARKET_003,1 w/e 02/08/25,MFR_002,CAT_001,TM_004,BRAND_007,333.7637,56.04,41.3843,5.9558,0.4975,0.4975,49.8825,8.3754,6.1851
MARKET_003,1 w/e 02/08/25,MFR_002,CAT_001,TM_004,BRAND_009,465773.8189,69934.1706,32700.3381,6.6602,78.3114,112.3557,442.2027,66.3951,31.0455
MARKET_003,1 w/e 02/08/25,MFR_002,CAT_001,TM_005,BRAND_010,542629.8497,134332.2295,47710.0105,4.0395,83.7061,152.2639,481.9672,119.3147,42.3763
MARKET_003,1 w/e 02/08/25,MFR_002,CAT_001,TM_005,BRAND_008,2463.7624,385.839,213.4292,6.3855,1.9574,2.1817,93.5806,14.6552,8.1066
MARKET_004,1 w/e 02/08/25,MFR_001,CAT_001,TM_001,BRAND_011,10444.2,2761.0,792.0104,3.7828,65.6912,142.7722,91.5396,24.1992,6.9417
MARKET_004,1 w/e 02/08/25,MFR_001,CAT_001,TM_001,BRAND_001,4.5601,1.0001,0.75,4.56,0.3857,0.3857,6.806,1.4925,1.1194
MARKET_004,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_012,12133.79,2850.0001,1107.3958,4.2575,63.3815,111.3033,110.2237,25.8895,10.0596
MARKET_004,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_003,19.17,3.0,1.1718,6.39,1.6645,1.6645,6.6309,1.0377,0.4054
MARKET_004,1 w/e 02/08/25,MFR_001,CAT_001,TM_003,BRAND_004,1941.2001,479.0001,212.0001,4.0526,31.6536,36.0966,35.3092,8.7127,3.8561
MARKET_004,1 w/e 02/08/25,MFR_001,CAT_001,TM_003,BRAND_005,507.13,94.0,70.5,5.395,7.689,7.689,37.9745,7.0388,5.2791
MARKET_004,1 w/e 02/08/25,MFR_002,CAT_001,TM_004,BRAND_009,12542.97,2371.3232,1132.0132,5.2894,53.8287,77.6882,134.1613,25.364,12.1082
MARKET_004,1 w/e 02/08/25,MFR_002,CAT_001,TM_005,BRAND_010,13646.7001,3339.0001,1196.4375,4.0871,57.2444,98.1182,137.2573,33.5834,12.0337
MARKET_005,1 w/e 02/08/25,MFR_001,CAT_001,TM_001,BRAND_011,172302.6601,41720.0,13637.8803,4.13,96.0713,267.0239,216.7792,52.4892,17.1582
MARKET_005,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_012,139356.7301,32147.0,12219.1667,4.335,94.973,179.2272,177.3565,40.9128,15.5511
MARKET_005,1 w/e 02/08/25,MFR_001,CAT_001,TM_002,BRAND_003,28.6801,6.0,1.7708,4.78,0.6044,0.6044,5.7358,1.2,0.3541
MARKET_005,1 w/e 02/08/25,MFR_001,CAT_001,TM_003,BRAND_004,15845.7201,5250.0001,1022.0209,3.0182,52.8939,68.2749,36.2098,11.997,2.3355
MARKET_005,1 w/e 02/08/25,MFR_001,CAT_001,TM_003,BRAND_005,1783.06,257.0,192.75,6.938,9.3824,9.3824,22.9704,3.3108,2.4831
MARKET_005,1 w/e 02/08/25,MFR_002,CAT_001,TM_004,BRAND_009,202044.04,35034.6144,18836.6067,5.767,88.7048,136.664,275.3076,47.7386,25.667
MARKET_005,1 w/e 02/08/25,MFR_002,CAT_001,TM_005,BRAND_010,248135.22,50363.0001,22969.7501,4.9269,92.3679,162.2305,324.7035,65.9038,30.0576
MARKET_005,1 w/e 02/08/25,MFR_002,CAT_001,TM_005,BRAND_008,463.06,62.0001,46.5,7.4687,1.542,1.542,36.2979,4.86,3.645
MARKET_001,1 w/e 02/10/24,MFR_001,CAT_001,TM_001,BRAND_001,26.9301,6.0,2.7449,4.4883,0.0536,0.0536,16.8766,3.7601,1.7201
MARKET_001,1 w/e 02/10/24,MFR_001,CAT_001,TM_002,BRAND_002,60.7101,9.0,6.1042,6.7456,0.0616,0.0616,33.1368,4.9124,3.3318
MARKET_003,1 w/e 02/10/24,MFR_001,CAT_001,TM_001,BRAND_001,24.66,5.0,2.6406,4.932,0.1061,0.1061,17.4621,3.5406,1.8698
MARKET_003,1 w/e 02/10/24,MFR_001,CAT_001,TM_002,BRAND_002,49.95,7.0001,5.25,7.1357,0.1225,0.1225,30.6404,4.294,3.2205
MARKET_005,1 w/e 02/10/24,MFR_001,CAT_001,TM_001,BRAND_001,1083.1201,275.0,83.6228,3.9386,6.1069,9.9025,21.4261,5.44,1.6542
MARKET_005,1 w/e 02/10/24,MFR_001,CAT_001,TM_002,BRAND_002,904.7,174.0,78.1875,5.1994,6.3206,7.6368,17.2914,3.3256,1.4944
MARKET_001,1 w/e 02/15/25,MFR_001,CAT_001,TM_001,BRAND_011,465094.2771,136961.3752,36374.1395,3.3958,80.2482,166.3399,193.7491,57.0554,15.1527
MARKET_001,1 w/e 02/15/25,MFR_001,CAT_001,TM_001,BRAND_001,2421.219,899.0301,162.6995,2.6931,0.7165,0.8544,112.9674,41.9463,7.5911
MARKET_001,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_012,427261.407,117029.9793,38839.427,3.6509,76.7094,134.4592,186.1996,51.0014,16.9261
MARKET_001,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_002,905.6466,431.166,44.0799,2.1005,0.4278,0.4392,70.7625,33.6891,3.4442
MARKET_001,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_003,2368.8601,979.8881,99.392,2.4175,1.0751,1.352,73.6584,30.4691,3.0905
MARKET_001,1 w/e 02/15/25,MFR_001,CAT_001,TM_003,BRAND_004,104264.9554,32221.3232,7086.1728,3.2359,42.5423,48.3795,81.9316,25.3196,5.5683
MARKET_001,1 w/e 02/15/25,MFR_001,CAT_001,TM_003,BRAND_005,25297.1612,4196.8144,3147.6109,6.0277,17.5108,17.5108,48.2948,8.0121,6.0091
MARKET_001,1 w/e 02/15/25,MFR_001,CAT_001,TM_003,BRAND_006,13392.3272,4541.32,1089.98,2.949,12.9682,17.5685,34.523,11.7067,2.8098
MARKET_001,1 w/e 02/15/25,MFR_002,CAT_001,TM_004,BRAND_007,1948.4013,675.3081,107.0487,2.8852,0.3401,0.3401,191.5079,66.3759,10.5218
MARKET_001,1 w/e 02/15/25,MFR_002,CAT_001,TM_004,BRAND_009,563649.5575,102549.4591,42394.3427,5.4964,67.9276,100.2742,277.3937,50.4685,20.8639
MARKET_001,1 w/e 02/15/25,MFR_002,CAT_001,TM_005,BRAND_010,822809.498,222065.4472,70361.4102,3.7053,74.7991,129.5973,367.7366,99.2473,31.4465
MARKET_001,1 w/e 02/15/25,MFR_002,CAT_001,TM_005,BRAND_008,6247.1406,1680.1511,392.7436,3.7182,1.2657,1.3661,164.9955,44.3751,10.3729
MARKET_002,1 w/e 02/15/25,MFR_001,CAT_001,TM_001,BRAND_011,79922.3724,31636.986,3343.7994,2.5262,60.4031,61.0965,379.8081,150.3457,15.8904
MARKET_002,1 w/e 02/15/25,MFR_001,CAT_001,TM_001,BRAND_001,2045.3095,804.943,129.7907,2.5409,4.1223,5.3062,142.4221,56.051,9.0378
MARKET_002,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_012,58175.42,24177.8721,2518.5284,2.4061,49.7989,49.799,335.3317,139.3648,14.5172
MARKET_002,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_002,903.1466,430.1661,43.9756,2.0995,3.6654,3.7626,70.7274,33.6873,3.4438
MARKET_002,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_003,1096.8105,471.756,44.7247,2.325,3.8305,3.9686,82.1932,35.3526,3.3516
MARKET_002,1 w/e 02/15/25,MFR_001,CAT_001,TM_003,BRAND_004,44191.6342,16745.364,1785.416,2.639,41.2957,42.7707,307.1784,116.3979,12.4105
MARKET_002,1 w/e 02/15/25,MFR_002,CAT_001,TM_004,BRAND_007,1602.5992,617.476,64.9662,2.5954,0.8485,0.8485,542.133,208.882,21.977
MARKET_002,1 w/e 02/15/25,MFR_002,CAT_001,TM_004,BRAND_009,32232.2268,14733.3086,1576.6986,2.1877,25.9888,26.2178,356.0069,162.7303,17.4147
MARKET_002,1 w/e 02/15/25,MFR_002,CAT_001,TM_005,BRAND_010,137716.9804,54609.823,5893.6737,2.5218,59.1789,61.591,667.9979,264.8856,28.5873
MARKET_002,1 w/e 02/15/25,MFR_002,CAT_001,TM_005,BRAND_008,3196.3928,1223.944,127.4942,2.6116,2.2298,2.2298,411.4874,157.5643,16.413
MARKET_003,1 w/e 02/15/25,MFR_001,CAT_001,TM_001,BRAND_011,225245.9946,63197.3892,21532.215,3.5642,85.9742,159.8924,194.7774,54.6488,18.6196
MARKET_003,1 w/e 02/15/25,MFR_001,CAT_001,TM_001,BRAND_001,373.4095,93.0871,32.8049,4.0114,0.5108,0.5108,54.3505,13.549,4.7748
MARKET_003,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_012,244186.297,61087.1072,26240.4819,3.9973,84.6982,155.3967,214.3368,53.6198,23.0328
MARKET_003,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_003,1148.4795,478.132,48.0009,2.402,0.6425,1.2096,132.8997,55.3285,5.5546
MARKET_003,1 w/e 02/15/25,MFR_001,CAT_001,TM_003,BRAND_004,37547.9513,7545.9592,4065.2878,4.9759,44.1591,50.3243,63.2144,12.7041,6.8442
MARKET_003,1 w/e 02/15/25,MFR_001,CAT_001,TM_003,BRAND_005,23305.6912,3914.8144,2936.1108,5.9532,33.4605,33.4606,51.7821,8.6982,6.5236
MARKET_003,1 w/e 02/15/25,MFR_001,CAT_001,TM_003,BRAND_006,13392.3272,4541.32,1089.98,2.949,28.8401,39.0706,34.523,11.7067,2.8098
MARKET_003,1 w/e 02/15/25,MFR_002,CAT_001,TM_004,BRAND_007,340.8018,55.832,41.874,6.1041,0.5339,0.5339,47.4582,7.7749,5.8311
MARKET_003,1 w/e 02/15/25,MFR_002,CAT_001,TM_004,BRAND_009,352931.1106,56053.4119,24983.2566,6.2963,82.7875,119.842,316.9387,50.337,22.4354
MARKET_003,1 w/e 02/15/25,MFR_002,CAT_001,TM_005,BRAND_010,462228.0776,118482.6242,44372.7157,3.9012,86.1336,159.8795,398.9637,102.2661,38.2995
MARKET_003,1 w/e 02/15/25,MFR_002,CAT_001,TM_005,BRAND_008,2443.3478,375.207,205.7911,6.512,1.4363,1.6596,126.4706,19.4212,10.652
MARKET_004,1 w/e 02/15/25,MFR_001,CAT_001,TM_001,BRAND_011,15871.66,3771.0001,1098.1615,4.2089,85.8243,195.6809,106.4763,25.298,7.3671
MARKET_004,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_012,12638.95,2950.0001,1040.3125,4.2844,73.2257,125.2094,99.3776,23.1953,8.1798
MARKET_004,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_003,25.2401,4.0,1.5625,6.31,2.3206,2.3206,6.2623,0.9924,0.3877
MARKET_004,1 w/e 02/15/25,MFR_001,CAT_001,TM_003,BRAND_004,1306.85,283.0001,115.375,4.6178,24.8002,29.8939,30.3397,6.5701,2.6785
MARKET_004,1 w/e 02/15/25,MFR_001,CAT_001,TM_003,BRAND_005,325.8101,46.0,34.5,7.0828,7.547,7.547,24.856,3.5093,2.632
MARKET_004,1 w/e 02/15/25,MFR_002,CAT_001,TM_004,BRAND_009,9016.84,1930.6658,802.8118,4.6703,56.1287,83.8326,92.4932,19.8044,8.2351
MARKET_004,1 w/e 02/15/25,MFR_002,CAT_001,TM_005,BRAND_010,10878.21,2755.0,875.9792,3.9485,63.9906,105.604,97.8774,24.7883,7.8817
MARKET_005,1 w/e 02/15/25,MFR_001,CAT_001,TM_001,BRAND_011,140029.04,34289.0001,10888.9218,4.0838,99.7517,280.8665,169.6748,41.5484,13.1942
MARKET_005,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_012,107058.8,25616.0,9184.7916,4.1794,97.9765,185.1703,132.0748,31.6016,11.331
MARKET_005,1 w/e 02/15/25,MFR_001,CAT_001,TM_002,BRAND_003,41.86,7.0001,2.7344,5.98,0.5384,0.5384,9.3979,1.5716,0.6139
MARKET_005,1 w/e 02/15/25,MFR_001,CAT_001,TM_003,BRAND_004,15324.8201,5213.0,956.7082,2.9397,53.6318,66.3191,34.5376,11.7486,2.1561
MARKET_005,1 w/e 02/15/25,MFR_001,CAT_001,TM_003,BRAND_005,2176.4401,314.0,235.5001,6.9313,11.2696,11.2696,23.343,3.3678,2.5258
MARKET_005,1 w/e 02/15/25,MFR_002,CAT_001,TM_004,BRAND_009,182046.7,30922.2606,16887.0705,5.8872,92.6134,143.1761,237.5901,40.3568,22.0394
MARKET_005,1 w/e 02/15/25,MFR_002,CAT_001,TM_005,BRAND_010,222727.83,46058.0,20739.4584,4.8358,94.7521,167.4219,284.1221,58.7538,26.4562
MARKET_005,1 w/e 02/15/25,MFR_002,CAT_001,TM_005,BRAND_008,706.32,93.0,69.7501,7.5948,1.542,1.542,55.3664,7.29,5.4675
MARKET_001,1 w/e 02/17/24,MFR_001,CAT_001,TM_001,BRAND_001,32547.616,10010.2661,2299.7094,3.2514,35.5131,76.0777,30.7883,9.4692,2.1754
MARKET_001,1 w/e 02/17/24,MFR_001,CAT_001,TM_002,BRAND_002,22794.4466,6238.6641,1594.4409,3.6537,30.6,44.4631,25.0243,6.849,1.7504
MARKET_002,1 w/e 02/17/24,MFR_001,CAT_001,TM_001,BRAND_001,5326.55,2110.3611,221.2287,2.524,15.8593,16.0223,97.8101,38.752,4.0624
MARKET_002,1 w/e 02/17/24,MFR_001,CAT_001,TM_002,BRAND_002,3840.2288,1552.34,160.2494,2.4738,9.6309,9.6926,116.1211,46.9398,4.8456
MARKET_003,1 w/e 02/17/24,MFR_001,CAT_001,TM_001,BRAND_001,12158.4861,3618.905,883.3036,3.3597,29.0394,68.9291,31.4505,9.3611,2.2849
MARKET_003,1 w/e 02/17/24,MFR_001,CAT_001,TM_002,BRAND_002,9008.9078,2143.324,588.1291,4.2032,23.3848,34.6191,28.9383,6.8848,1.8892
MARKET_004,1 w/e 02/17/24,MFR_001,CAT_001,TM_001,BRAND_001,826.34,235.0,60.7332,3.5163,26.0478,50.5292,18.3206,5.2101,1.3465
MARKET_004,1 w/e 02/17/24,MFR_001,CAT_001,TM_002,BRAND_002,669.16,190.0,50.9793,3.5219,20.8589,31.021,18.5263,5.2603,1.4114
MARKET_005,1 w/e 02/17/24,MFR_001,CAT_001,TM_001,BRAND_001,18205.4501,5056.0,1460.4604,3.6008,77.784,167.3015,28.2748,7.8525,2.2682
MARKET_005,1 w/e 02/17/24,MFR_001,CAT_001,TM_002,BRAND_002,12101.5401,2903.0001,1052.5625,4.1686,71.9819,106.5802,20.3098,4.8721,1.7665
MARKET_001,1 w/e 02/22/25,MFR_001,CAT_001,TM_001,BRAND_011,446462.8618,138376.9483,27742.6167,3.2264,83.9251,172.9895,177.8616,55.1265,11.0521
MARKET_001,1 w/e 02/22/25,MFR_001,CAT_001,TM_001,BRAND_001,2576.1841,979.735,177.2727,2.6295,0.6515,0.795,132.2123,50.281,9.0978
MARKET_001,1 w/e 02/22/25,MFR_001,CAT_001,TM_002,BRAND_012,361710.3017,103629.7089,25463.2846,3.4904,79.4691,137.9865,152.1778,43.5988,10.7128
MARKET_001,1 w/e 02/22/25,MFR_001,CAT_001,TM_002,BRAND_002,709.0112,305.848,31.6716,2.3182,0.2439,0.2552,97.1861,41.9234,4.3413
MARKET_001,1 w/e 02/22/25,MFR_001,CAT_001,TM_002,BRAND_003,1984.7078,794.283,85.629,2.4987,0.7283,0.8476,91.1148,36.4643,3.9311
MARKET_001,1 w/e 02/22/25,MFR_001,CAT_001,TM_003,BRAND_004,100030.4988,31222.2093,5725.9401,3.2038,46.1652,52.109,72.4447,22.6119,4.1469
